,sample 2,fixed diffs,sample 1
68,D3-e003Coalescence-mGAM-p5,7378,D3-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,1763,D3-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,112,D3-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,20904,D3-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,48277,D3-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,5868,D3-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,75,D3-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,17150,D3-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,3881,D3-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,1796,D3-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,61342,D3-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,992,D3-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,700,D3-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,4291,D4-e003Coalescence-Inoculumn-mBHI
1,A11-e003Coalescence-mBHI-p5,5200,D4-e003Coalescence-Inoculumn-mBHI
2,A11-e003Coalescence-mBHI-p7,1577,D4-e003Coalescence-Inoculumn-mBHI
3,A11-e003Coalescence-mGAM-p7,18863,D4-e003Coalescence-Inoculumn-mBHI
4,A2-e003Coalescence-Inoculumn-mBHI,15718,D4-e003Coalescence-Inoculumn-mBHI
5,A2-e003Coalescence-Inoculumn-mGAM,26208,D4-e003Coalescence-Inoculumn-mBHI
6,A2-e003Coalescence-mBHI-inoculumn-redo,22685,D4-e003Coalescence-Inoculumn-mBHI
7,A2-e003Coalescence-mBHI-p5,14342,D4-e003Coalescence-Inoculumn-mBHI
8,A2-e003Coalescence-mGAM-p5,8619,D4-e003Coalescence-Inoculumn-mBHI
9,A2-e003Coalescence-mGAM-p7,24880,D4-e003Coalescence-Inoculumn-mBHI
10,A3-e003Coalescence-Inoculumn-mGAM,10234,D4-e003Coalescence-Inoculumn-mBHI
11,A3-e003Coalescence-mBHI-inoculumn-redo,2402,D4-e003Coalescence-Inoculumn-mBHI
12,A4-e003Coalescence-Inoculumn-mGAM,26059,D4-e003Coalescence-Inoculumn-mBHI
13,A4-e003Coalescence-mBHI-inoculumn-redo,8773,D4-e003Coalescence-Inoculumn-mBHI
14,A4-e003Coalescence-mBHI-p7,6757,D4-e003Coalescence-Inoculumn-mBHI
15,A5-e003Coalescence-Inoculumn-mBHI,1463,D4-e003Coalescence-Inoculumn-mBHI
16,A5-e003Coalescence-Inoculumn-mGAM,3267,D4-e003Coalescence-Inoculumn-mBHI
17,A5-e003Coalescence-mBHI-inoculumn-redo,6850,D4-e003Coalescence-Inoculumn-mBHI
18,A5-e003Coalescence-mBHI-p7,10760,D4-e003Coalescence-Inoculumn-mBHI
19,A8-e003Coalescence-mBHI-p7,16360,D4-e003Coalescence-Inoculumn-mBHI
20,A9-e003Coalescence-mBHI-p7,1288,D4-e003Coalescence-Inoculumn-mBHI
21,A9-e003Coalescence-mGAM-p5,446,D4-e003Coalescence-Inoculumn-mBHI
22,A9-e003Coalescence-mGAM-p7,554,D4-e003Coalescence-Inoculumn-mBHI
23,B10-e003Coalescence-mGAM-p7,612,D4-e003Coalescence-Inoculumn-mBHI
24,B11-e003Coalescence-mGAM-p7,1124,D4-e003Coalescence-Inoculumn-mBHI
25,B2-e003Coalescence-Inoculumn-mBHI,8889,D4-e003Coalescence-Inoculumn-mBHI
26,B2-e003Coalescence-Inoculumn-mGAM,17914,D4-e003Coalescence-Inoculumn-mBHI
27,B2-e003Coalescence-mBHI-p5,566,D4-e003Coalescence-Inoculumn-mBHI
28,B2-e003Coalescence-mGAM-p7,16617,D4-e003Coalescence-Inoculumn-mBHI
29,B3-e003Coalescence-Inoculumn-mBHI,14354,D4-e003Coalescence-Inoculumn-mBHI
30,B3-e003Coalescence-Inoculumn-mGAM,3208,D4-e003Coalescence-Inoculumn-mBHI
31,B3-e003Coalescence-mBHI-p7,814,D4-e003Coalescence-Inoculumn-mBHI
32,B3-e003Coalescence-mGAM-p5,14182,D4-e003Coalescence-Inoculumn-mBHI
33,B4-e003Coalescence-Inoculumn-mBHI,12971,D4-e003Coalescence-Inoculumn-mBHI
34,B4-e003Coalescence-Inoculumn-mGAM,2359,D4-e003Coalescence-Inoculumn-mBHI
35,B4-e003Coalescence-mGAM-p5,1584,D4-e003Coalescence-Inoculumn-mBHI
36,B5-e003Coalescence-Inoculumn-mBHI,5213,D4-e003Coalescence-Inoculumn-mBHI
37,B5-e003Coalescence-Inoculumn-mGAM,1272,D4-e003Coalescence-Inoculumn-mBHI
38,B5-e003Coalescence-mGAM-p5,1422,D4-e003Coalescence-Inoculumn-mBHI
39,B5-e003Coalescence-mGAM-p7,4547,D4-e003Coalescence-Inoculumn-mBHI
40,B8-e003Coalescence-mGAM-p5,5037,D4-e003Coalescence-Inoculumn-mBHI
41,B9-e003Coalescence-mGAM-p5,1061,D4-e003Coalescence-Inoculumn-mBHI
42,C2-e003Coalescence-Inoculumn-mGAM,21807,D4-e003Coalescence-Inoculumn-mBHI
43,C2-e003Coalescence-mBHI-inoculumn-redo,6640,D4-e003Coalescence-Inoculumn-mBHI
44,C2-e003Coalescence-mBHI-p7,26729,D4-e003Coalescence-Inoculumn-mBHI
45,C2-e003Coalescence-mGAM-p5,13101,D4-e003Coalescence-Inoculumn-mBHI
46,C2-e003Coalescence-mGAM-p7,26424,D4-e003Coalescence-Inoculumn-mBHI
47,C3-e003Coalescence-Inoculumn-mGAM,1177,D4-e003Coalescence-Inoculumn-mBHI
48,C3-e003Coalescence-mBHI-inoculumn-redo,12866,D4-e003Coalescence-Inoculumn-mBHI
49,C3-e003Coalescence-mBHI-p7,6532,D4-e003Coalescence-Inoculumn-mBHI
50,C3-e003Coalescence-mGAM-p5,783,D4-e003Coalescence-Inoculumn-mBHI
51,C4-e003Coalescence-mGAM-p7,552,D4-e003Coalescence-Inoculumn-mBHI
52,C5-e003Coalescence-Inoculumn-mGAM,1426,D4-e003Coalescence-Inoculumn-mBHI
53,C5-e003Coalescence-mBHI-inoculumn-redo,1029,D4-e003Coalescence-Inoculumn-mBHI
54,C5-e003Coalescence-mGAM-p7,17054,D4-e003Coalescence-Inoculumn-mBHI
55,C8-e003Coalescence-mBHI-p5,7722,D4-e003Coalescence-Inoculumn-mBHI
56,C8-e003Coalescence-mBHI-p7,7368,D4-e003Coalescence-Inoculumn-mBHI
57,C8-e003Coalescence-mGAM-p7,6445,D4-e003Coalescence-Inoculumn-mBHI
58,C9-e003Coalescence-mGAM-p5,1104,D4-e003Coalescence-Inoculumn-mBHI
59,D10-e003Coalescence-mBHI-p7,257,D4-e003Coalescence-Inoculumn-mBHI
60,D11-e003Coalescence-mBHI-p5,1107,D4-e003Coalescence-Inoculumn-mBHI
61,D11-e003Coalescence-mGAM-p5,894,D4-e003Coalescence-Inoculumn-mBHI
62,D11-e003Coalescence-mGAM-p7,820,D4-e003Coalescence-Inoculumn-mBHI
63,D2-e003Coalescence-Inoculumn-mBHI,2980,D4-e003Coalescence-Inoculumn-mBHI
64,D2-e003Coalescence-Inoculumn-mGAM,3736,D4-e003Coalescence-Inoculumn-mBHI
65,D2-e003Coalescence-mGAM-p5,10219,D4-e003Coalescence-Inoculumn-mBHI
66,D3-e003Coalescence-Inoculumn-mBHI,4324,D4-e003Coalescence-Inoculumn-mBHI
67,D3-e003Coalescence-Inoculumn-mGAM,1743,D4-e003Coalescence-Inoculumn-mBHI
68,D3-e003Coalescence-mGAM-p5,2970,D4-e003Coalescence-Inoculumn-mBHI
69,D4-e003Coalescence-Inoculumn-mBHI,0,D4-e003Coalescence-Inoculumn-mBHI
70,D4-e003Coalescence-Inoculumn-mGAM,129,D4-e003Coalescence-Inoculumn-mBHI
71,D4-e003Coalescence-mGAM-p5,7349,D4-e003Coalescence-Inoculumn-mBHI
72,D4-e003Coalescence-mGAM-p7,18328,D4-e003Coalescence-Inoculumn-mBHI
73,D5-e003Coalescence-Inoculumn-mBHI,2368,D4-e003Coalescence-Inoculumn-mBHI
74,D5-e003Coalescence-Inoculumn-mGAM,1856,D4-e003Coalescence-Inoculumn-mBHI
75,D5-e003Coalescence-mBHI-p5,6722,D4-e003Coalescence-Inoculumn-mBHI
76,D5-e003Coalescence-mGAM-p5,1446,D4-e003Coalescence-Inoculumn-mBHI
77,D8-e003Coalescence-mBHI-p5,765,D4-e003Coalescence-Inoculumn-mBHI
78,D8-e003Coalescence-mGAM-p5,25117,D4-e003Coalescence-Inoculumn-mBHI
79,D9-e003Coalescence-mGAM-p5,1268,D4-e003Coalescence-Inoculumn-mBHI
80,D9-e003Coalescence-mGAM-p7,926,D4-e003Coalescence-Inoculumn-mBHI
0,A10-e003Coalescence-mBHI-p7,905,D4-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,866,D4-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,299,D4-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,3502,D4-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,2900,D4-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,4655,D4-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,4161,D4-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,2656,D4-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,1762,D4-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,4487,D4-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,1958,D4-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,483,D4-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,4638,D4-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,1671,D4-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,1359,D4-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,304,D4-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,540,D4-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,1404,D4-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,2133,D4-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,3115,D4-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,248,D4-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,52,D4-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,77,D4-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,76,D4-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,135,D4-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,1732,D4-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,3190,D4-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,120,D4-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,3002,D4-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,2520,D4-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,386,D4-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,107,D4-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,2424,D4-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,2390,D4-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,346,D4-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,220,D4-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,1003,D4-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,97,D4-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,380,D4-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,920,D4-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,629,D4-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,117,D4-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,3963,D4-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,1412,D4-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,4678,D4-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,2560,D4-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,4710,D4-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,214,D4-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,2283,D4-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,769,D4-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,118,D4-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,97,D4-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,66,D4-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,153,D4-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,3417,D4-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,1537,D4-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,1471,D4-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,1301,D4-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,149,D4-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,19,D4-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,76,D4-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,51,D4-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,76,D4-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,590,D4-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,576,D4-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,2137,D4-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,815,D4-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,112,D4-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,622,D4-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,130,D4-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,0,D4-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,1609,D4-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,3652,D4-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,517,D4-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,129,D4-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,1280,D4-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,328,D4-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,178,D4-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,4578,D4-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,161,D4-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,117,D4-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,2138,D5-e003Coalescence-Inoculumn-mBHI
1,A11-e003Coalescence-mBHI-p5,2877,D5-e003Coalescence-Inoculumn-mBHI
2,A11-e003Coalescence-mBHI-p7,890,D5-e003Coalescence-Inoculumn-mBHI
3,A11-e003Coalescence-mGAM-p7,9556,D5-e003Coalescence-Inoculumn-mBHI
4,A2-e003Coalescence-Inoculumn-mBHI,7935,D5-e003Coalescence-Inoculumn-mBHI
5,A2-e003Coalescence-Inoculumn-mGAM,13597,D5-e003Coalescence-Inoculumn-mBHI
6,A2-e003Coalescence-mBHI-inoculumn-redo,11469,D5-e003Coalescence-Inoculumn-mBHI
7,A2-e003Coalescence-mBHI-p5,7149,D5-e003Coalescence-Inoculumn-mBHI
8,A2-e003Coalescence-mGAM-p5,4402,D5-e003Coalescence-Inoculumn-mBHI
9,A2-e003Coalescence-mGAM-p7,12760,D5-e003Coalescence-Inoculumn-mBHI
10,A3-e003Coalescence-Inoculumn-mGAM,5170,D5-e003Coalescence-Inoculumn-mBHI
11,A3-e003Coalescence-mBHI-inoculumn-redo,1053,D5-e003Coalescence-Inoculumn-mBHI
12,A4-e003Coalescence-Inoculumn-mGAM,13780,D5-e003Coalescence-Inoculumn-mBHI
13,A4-e003Coalescence-mBHI-inoculumn-redo,4955,D5-e003Coalescence-Inoculumn-mBHI
14,A4-e003Coalescence-mBHI-p7,3477,D5-e003Coalescence-Inoculumn-mBHI
15,A5-e003Coalescence-Inoculumn-mBHI,710,D5-e003Coalescence-Inoculumn-mBHI
16,A5-e003Coalescence-Inoculumn-mGAM,1974,D5-e003Coalescence-Inoculumn-mBHI
17,A5-e003Coalescence-mBHI-inoculumn-redo,3243,D5-e003Coalescence-Inoculumn-mBHI
18,A5-e003Coalescence-mBHI-p7,4419,D5-e003Coalescence-Inoculumn-mBHI
19,A8-e003Coalescence-mBHI-p7,8096,D5-e003Coalescence-Inoculumn-mBHI
20,A9-e003Coalescence-mBHI-p7,1042,D5-e003Coalescence-Inoculumn-mBHI
21,A9-e003Coalescence-mGAM-p5,629,D5-e003Coalescence-Inoculumn-mBHI
22,A9-e003Coalescence-mGAM-p7,786,D5-e003Coalescence-Inoculumn-mBHI
23,B10-e003Coalescence-mGAM-p7,948,D5-e003Coalescence-Inoculumn-mBHI
24,B11-e003Coalescence-mGAM-p7,1632,D5-e003Coalescence-Inoculumn-mBHI
25,B2-e003Coalescence-Inoculumn-mBHI,4414,D5-e003Coalescence-Inoculumn-mBHI
26,B2-e003Coalescence-Inoculumn-mGAM,9185,D5-e003Coalescence-Inoculumn-mBHI
27,B2-e003Coalescence-mBHI-p5,584,D5-e003Coalescence-Inoculumn-mBHI
28,B2-e003Coalescence-mGAM-p7,8909,D5-e003Coalescence-Inoculumn-mBHI
29,B3-e003Coalescence-Inoculumn-mBHI,7996,D5-e003Coalescence-Inoculumn-mBHI
30,B3-e003Coalescence-Inoculumn-mGAM,4437,D5-e003Coalescence-Inoculumn-mBHI
31,B3-e003Coalescence-mBHI-p7,1052,D5-e003Coalescence-Inoculumn-mBHI
32,B3-e003Coalescence-mGAM-p5,8014,D5-e003Coalescence-Inoculumn-mBHI
33,B4-e003Coalescence-Inoculumn-mBHI,8036,D5-e003Coalescence-Inoculumn-mBHI
34,B4-e003Coalescence-Inoculumn-mGAM,3541,D5-e003Coalescence-Inoculumn-mBHI
35,B4-e003Coalescence-mGAM-p5,2554,D5-e003Coalescence-Inoculumn-mBHI
36,B5-e003Coalescence-Inoculumn-mBHI,2623,D5-e003Coalescence-Inoculumn-mBHI
37,B5-e003Coalescence-Inoculumn-mGAM,4302,D5-e003Coalescence-Inoculumn-mBHI
38,B5-e003Coalescence-mGAM-p5,785,D5-e003Coalescence-Inoculumn-mBHI
39,B5-e003Coalescence-mGAM-p7,2266,D5-e003Coalescence-Inoculumn-mBHI
40,B8-e003Coalescence-mGAM-p5,7023,D5-e003Coalescence-Inoculumn-mBHI
41,B9-e003Coalescence-mGAM-p5,1513,D5-e003Coalescence-Inoculumn-mBHI
42,C2-e003Coalescence-Inoculumn-mGAM,11153,D5-e003Coalescence-Inoculumn-mBHI
43,C2-e003Coalescence-mBHI-inoculumn-redo,3595,D5-e003Coalescence-Inoculumn-mBHI
44,C2-e003Coalescence-mBHI-p7,13898,D5-e003Coalescence-Inoculumn-mBHI
45,C2-e003Coalescence-mGAM-p5,6664,D5-e003Coalescence-Inoculumn-mBHI
46,C2-e003Coalescence-mGAM-p7,13562,D5-e003Coalescence-Inoculumn-mBHI
47,C3-e003Coalescence-Inoculumn-mGAM,1762,D5-e003Coalescence-Inoculumn-mBHI
48,C3-e003Coalescence-mBHI-inoculumn-redo,7956,D5-e003Coalescence-Inoculumn-mBHI
49,C3-e003Coalescence-mBHI-p7,9480,D5-e003Coalescence-Inoculumn-mBHI
50,C3-e003Coalescence-mGAM-p5,1336,D5-e003Coalescence-Inoculumn-mBHI
51,C4-e003Coalescence-mGAM-p7,1091,D5-e003Coalescence-Inoculumn-mBHI
52,C5-e003Coalescence-Inoculumn-mGAM,5071,D5-e003Coalescence-Inoculumn-mBHI
53,C5-e003Coalescence-mBHI-inoculumn-redo,1999,D5-e003Coalescence-Inoculumn-mBHI
54,C5-e003Coalescence-mGAM-p7,7453,D5-e003Coalescence-Inoculumn-mBHI
55,C8-e003Coalescence-mBHI-p5,3745,D5-e003Coalescence-Inoculumn-mBHI
56,C8-e003Coalescence-mBHI-p7,3631,D5-e003Coalescence-Inoculumn-mBHI
57,C8-e003Coalescence-mGAM-p7,3351,D5-e003Coalescence-Inoculumn-mBHI
58,C9-e003Coalescence-mGAM-p5,1800,D5-e003Coalescence-Inoculumn-mBHI
59,D10-e003Coalescence-mBHI-p7,1102,D5-e003Coalescence-Inoculumn-mBHI
60,D11-e003Coalescence-mBHI-p5,3624,D5-e003Coalescence-Inoculumn-mBHI
61,D11-e003Coalescence-mGAM-p5,2909,D5-e003Coalescence-Inoculumn-mBHI
62,D11-e003Coalescence-mGAM-p7,2825,D5-e003Coalescence-Inoculumn-mBHI
63,D2-e003Coalescence-Inoculumn-mBHI,1355,D5-e003Coalescence-Inoculumn-mBHI
64,D2-e003Coalescence-Inoculumn-mGAM,2138,D5-e003Coalescence-Inoculumn-mBHI
65,D2-e003Coalescence-mGAM-p5,4732,D5-e003Coalescence-Inoculumn-mBHI
66,D3-e003Coalescence-Inoculumn-mBHI,2192,D5-e003Coalescence-Inoculumn-mBHI
67,D3-e003Coalescence-Inoculumn-mGAM,5810,D5-e003Coalescence-Inoculumn-mBHI
68,D3-e003Coalescence-mGAM-p5,1605,D5-e003Coalescence-Inoculumn-mBHI
69,D4-e003Coalescence-Inoculumn-mBHI,2352,D5-e003Coalescence-Inoculumn-mBHI
70,D4-e003Coalescence-Inoculumn-mGAM,511,D5-e003Coalescence-Inoculumn-mBHI
71,D4-e003Coalescence-mGAM-p5,3052,D5-e003Coalescence-Inoculumn-mBHI
72,D4-e003Coalescence-mGAM-p7,7905,D5-e003Coalescence-Inoculumn-mBHI
73,D5-e003Coalescence-Inoculumn-mBHI,0,D5-e003Coalescence-Inoculumn-mBHI
74,D5-e003Coalescence-Inoculumn-mGAM,5918,D5-e003Coalescence-Inoculumn-mBHI
75,D5-e003Coalescence-mBHI-p5,3767,D5-e003Coalescence-Inoculumn-mBHI
76,D5-e003Coalescence-mGAM-p5,745,D5-e003Coalescence-Inoculumn-mBHI
77,D8-e003Coalescence-mBHI-p5,604,D5-e003Coalescence-Inoculumn-mBHI
78,D8-e003Coalescence-mGAM-p5,12164,D5-e003Coalescence-Inoculumn-mBHI
79,D9-e003Coalescence-mGAM-p5,1712,D5-e003Coalescence-Inoculumn-mBHI
80,D9-e003Coalescence-mGAM-p7,1293,D5-e003Coalescence-Inoculumn-mBHI
0,A10-e003Coalescence-mBHI-p7,11115,D5-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,13625,D5-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,4164,D5-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,47466,D5-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,39836,D5-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,63558,D5-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,56052,D5-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,36133,D5-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,22221,D5-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,60751,D5-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,26297,D5-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,6187,D5-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,64465,D5-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,23418,D5-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,17483,D5-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,4200,D5-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,7792,D5-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,18961,D5-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,30005,D5-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,42060,D5-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,2998,D5-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,687,D5-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,729,D5-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,917,D5-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,1606,D5-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,23227,D5-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,44610,D5-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,1265,D5-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,40042,D5-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,35279,D5-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,4485,D5-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,1344,D5-e003Coalescence-Inoculumn-mGAM
