,species_id,sample,relative_abundance,experiment,sub_experiment,comm,subject,passage,media
175097,103120,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175098,102492,e003-inoculumn-fecal-AC,0.013,e003,inoculumn,AC,AC/PP,0,inoculumn
175099,100255,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175100,103742,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175101,102820,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175102,103368,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175103,102843,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175104,100212,e003-inoculumn-fecal-AC,0.003,e003,inoculumn,AC,AC/PP,0,inoculumn
175105,100760,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175106,101670,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175107,101658,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175108,104582,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175109,102821,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175110,100184,e003-inoculumn-fecal-AC,0.003,e003,inoculumn,AC,AC/PP,0,inoculumn
175111,100296,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175112,104266,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175113,103796,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175114,103739,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175115,100994,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175116,102184,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175117,103039,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175118,101061,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175119,102727,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175120,100084,e003-inoculumn-fecal-AC,0.033,e003,inoculumn,AC,AC/PP,0,inoculumn
175121,101515,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175122,101642,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175123,100174,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175124,102322,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175125,103740,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175126,102944,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175127,102372,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175128,101689,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175129,100024,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175130,103720,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175131,100108,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175132,103190,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175133,100258,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175134,101787,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175135,101110,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175136,102289,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175137,100039,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175138,102573,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175139,100217,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175140,100193,e003-inoculumn-fecal-AC,0.026,e003,inoculumn,AC,AC/PP,0,inoculumn
175141,102395,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175142,100362,e003-inoculumn-fecal-AC,0.014,e003,inoculumn,AC,AC/PP,0,inoculumn
175143,102321,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175144,101314,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175145,101302,e003-inoculumn-fecal-AC,0.008,e003,inoculumn,AC,AC/PP,0,inoculumn
175146,104639,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175147,102286,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175148,102609,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175149,100872,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175150,103891,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175151,100267,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175152,102540,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175153,101029,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175154,100201,e003-inoculumn-fecal-AC,0.004,e003,inoculumn,AC,AC/PP,0,inoculumn
175155,100078,e003-inoculumn-fecal-AC,0.013,e003,inoculumn,AC,AC/PP,0,inoculumn
175156,102292,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175157,103166,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175158,100142,e003-inoculumn-fecal-AC,0.003,e003,inoculumn,AC,AC/PP,0,inoculumn
175159,103899,e003-inoculumn-fecal-AC,0.004,e003,inoculumn,AC,AC/PP,0,inoculumn
175160,100105,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175161,104593,e003-inoculumn-fecal-AC,0.011,e003,inoculumn,AC,AC/PP,0,inoculumn
175162,103937,e003-inoculumn-fecal-AC,0.028,e003,inoculumn,AC,AC/PP,0,inoculumn
175163,100280,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175164,100250,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175165,101310,e003-inoculumn-fecal-AC,0.003,e003,inoculumn,AC,AC/PP,0,inoculumn
175166,101848,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175167,104526,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175168,104250,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175169,100262,e003-inoculumn-fecal-AC,0.01,e003,inoculumn,AC,AC/PP,0,inoculumn
175170,104519,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175171,100060,e003-inoculumn-fecal-AC,0.007,e003,inoculumn,AC,AC/PP,0,inoculumn
175172,103077,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175173,104431,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175174,100562,e003-inoculumn-fecal-AC,0.003,e003,inoculumn,AC,AC/PP,0,inoculumn
175175,100022,e003-inoculumn-fecal-AC,0.011,e003,inoculumn,AC,AC/PP,0,inoculumn
175176,100404,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175177,102274,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175178,104140,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175179,101120,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175180,100969,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175181,100033,e003-inoculumn-fecal-AC,0.007,e003,inoculumn,AC,AC/PP,0,inoculumn
175182,100213,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175183,103949,e003-inoculumn-fecal-AC,0.004,e003,inoculumn,AC,AC/PP,0,inoculumn
175184,102072,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175185,100263,e003-inoculumn-fecal-AC,0.006,e003,inoculumn,AC,AC/PP,0,inoculumn
175186,100233,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175187,100141,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175188,100948,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175189,100353,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175190,100249,e003-inoculumn-fecal-AC,0.005,e003,inoculumn,AC,AC/PP,0,inoculumn
175191,101300,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175192,102272,e003-inoculumn-fecal-AC,0.014,e003,inoculumn,AC,AC/PP,0,inoculumn
175193,100387,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175194,102298,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175195,101960,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175196,101627,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175197,102300,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175198,100417,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175199,103481,e003-inoculumn-fecal-AC,0.007,e003,inoculumn,AC,AC/PP,0,inoculumn
175200,101387,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175201,100140,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175202,100982,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175203,102619,e003-inoculumn-fecal-AC,0.011,e003,inoculumn,AC,AC/PP,0,inoculumn
175204,104518,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175205,104463,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175206,100208,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175207,100092,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175208,102776,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175209,100714,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175210,104111,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175211,100028,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175212,104581,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175213,100743,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175214,102480,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175215,100651,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175216,104452,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175217,103921,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175218,102445,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175219,100089,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175220,101415,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175221,102304,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175222,103683,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175223,102060,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175224,100876,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175225,100077,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175226,104084,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175227,100254,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175228,100653,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175229,103224,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175230,101157,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175231,104317,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175232,100029,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175233,103844,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175234,100170,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175235,104196,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175236,100841,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175237,104191,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175238,100413,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175239,100436,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175240,104130,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175241,103335,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175242,100018,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175243,101163,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175244,102271,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175245,100549,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175246,100259,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175247,100194,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175248,102773,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175249,102989,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175250,104083,e003-inoculumn-fecal-AC,0.003,e003,inoculumn,AC,AC/PP,0,inoculumn
175251,102712,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175252,104071,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175253,102450,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175254,102209,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175255,101420,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175256,102617,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175257,100705,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175258,101456,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175259,103903,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175260,102034,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175261,104236,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175262,100623,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175263,103598,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175264,101104,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175265,102689,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175266,100113,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175267,100204,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175268,100278,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175269,100784,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175270,101191,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175271,100359,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175272,100050,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175273,103963,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175274,104252,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175275,102277,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175276,100041,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175277,104171,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175278,103215,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175279,104137,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175280,104388,e003-inoculumn-fecal-AC,0.003,e003,inoculumn,AC,AC/PP,0,inoculumn
175281,100153,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175282,100031,e003-inoculumn-fecal-AC,0.004,e003,inoculumn,AC,AC/PP,0,inoculumn
175283,100706,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175284,104059,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175285,103409,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175286,101103,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175287,102993,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175288,100370,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175289,100378,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175290,100420,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175291,104262,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175292,100589,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175293,100183,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175294,101784,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175295,100040,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175296,104114,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175297,101876,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175298,102651,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175299,102641,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175300,102563,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175301,103293,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175302,104074,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175303,102007,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175304,100189,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175305,104044,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175306,101830,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175307,102517,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175308,100369,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175309,100680,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175310,102075,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175311,104601,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175312,100827,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175313,101331,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175314,100884,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175315,100137,e003-inoculumn-fecal-AC,0.003,e003,inoculumn,AC,AC/PP,0,inoculumn
175316,103225,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175317,101576,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175318,101092,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175319,100187,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175320,102726,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175321,103910,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175322,100200,e003-inoculumn-fecal-AC,0.002,e003,inoculumn,AC,AC/PP,0,inoculumn
175323,104342,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175324,101391,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175325,100512,e003-inoculumn-fecal-AC,0.005,e003,inoculumn,AC,AC/PP,0,inoculumn
175326,100210,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175327,101646,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175328,103031,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175329,102847,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175330,100778,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175331,101841,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175332,104165,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175333,101236,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175334,104547,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175335,103096,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175336,104350,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175337,103298,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175338,104534,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175339,100232,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175340,102459,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175341,102610,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175342,100812,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175343,100476,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175344,101656,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175345,102710,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175346,100228,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175347,102691,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175348,101490,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175349,102772,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175350,100069,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175351,102809,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175352,101170,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175353,101628,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175354,103452,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175355,100944,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175356,101202,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175357,103939,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175358,100787,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175359,100801,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175360,101823,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175361,101645,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175362,102872,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
175363,102670,e003-inoculumn-fecal-AC,0.001,e003,inoculumn,AC,AC/PP,0,inoculumn
175364,100037,e003-inoculumn-fecal-AC,0.0,e003,inoculumn,AC,AC/PP,0,inoculumn
