,Unnamed: 0,comm,comm-media,inoculumn,inoculumn_sample,is_inoculumn,media,mesocosm,parent_media,parent_subjects,passage,sample,type_mesocosm,redo,counts,mesocosm-passage,replicate
502,502,F4,F4-mGAM,AC/PP-AE-mBHI,B4-e003Coalescence-Inoculumn-mBHI,False,mGAM,F4-AC/PP-AE-mBHI-mGAM,mBHI,AC/PP-AE,3,F4-e003Coalescence-mGAM-p3_S71,AC/PP-AE-mBHI-mGAM,False,1,F4-AC/PP-AE-mBHI-mGAM3,2.0
503,503,H10,H10-mBHI,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,False,mBHI,H10-AE-AF-mGAM-mBHI,mGAM,AE-AF,7,H100-e003Coalescence-mBHI-p7_S139,AE-AF-mGAM-mBHI,False,1,H10-AE-AF-mGAM-mBHI7,2.0
504,504,G8,G8-mBHI,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,False,mBHI,G8-AA-AE-mGAM-mBHI,mGAM,AA-AE,5,G8-e003Coalescence-mBHI-p5_S29,AA-AE-mGAM-mBHI,False,1,G8-AA-AE-mGAM-mBHI5,3.0
505,505,G2,G2-mBHI,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,G2-AA-AE-mBHI-mBHI,mBHI,AA-AE,5,G2-e003Coalescence-mBHI-p5_S25,AA-AE-mBHI-mBHI,False,1,G2-AA-AE-mBHI-mBHI5,2.0
506,506,G8,G8-mGAM,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,False,mGAM,G8-AA-AE-mGAM-mGAM,mGAM,AA-AE,7,G8-e003Coalescence-mGAM-p7_S173,AA-AE-mGAM-mGAM,False,1,G8-AA-AE-mGAM-mGAM7,3.0
507,507,E4,E4-mBHI,AA-AE-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,E4-AA-AE-mBHI-mBHI,mBHI,AA-AE,3,E4-e003Coalescence-mBHI-p3_S11,AA-AE-mBHI-mBHI,False,1,E4-AA-AE-mBHI-mBHI3,3.0
508,508,E2,E2-mGAM,AA-AA-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,E2-AA-AA-mBHI-mGAM,mBHI,AA-AA,5,E2-e003Coalescence-mGAM-p5_S49,AA-AA-mBHI-mGAM,False,1,E2-AA-AA-mBHI-mGAM5,1.0
509,509,H9,H9-mBHI,AC/PP-AF-mGAM,D3-e003Coalescence-Inoculumn-mGAM,False,mBHI,H9-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,5,H9-e003Coalescence-mBHI-p5_S42,AC/PP-AF-mGAM-mBHI,False,1,H9-AC/PP-AF-mGAM-mBHI5,0.0
510,510,H11,H11-mGAM,AF-AF-mGAM,D5-e003Coalescence-Inoculumn-mGAM,False,mGAM,H11-AF-AF-mGAM-mGAM,mGAM,AF-AF,3,H111-e003Coalescence-mGAM-p3_S192,AF-AF-mGAM-mGAM,False,1,H11-AF-AF-mGAM-mGAM3,1.0
511,511,F5,F5-mBHI,AC/PP-AF-mBHI,B5-e003Coalescence-Inoculumn-mBHI,False,mBHI,F5-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,3,F5-e003Coalescence-mBHI-p3_S24,AC/PP-AF-mBHI-mBHI,False,1,F5-AC/PP-AF-mBHI-mBHI3,3.0
512,512,E8,E8-mBHI,AA-AA-mGAM,A2-e003Coalescence-Inoculumn-mGAM,False,mBHI,E8-AA-AA-mGAM-mBHI,mGAM,AA-AA,3,E8-e003Coalescence-mBHI-p3_S105,AA-AA-mGAM-mBHI,False,1,E8-AA-AA-mGAM-mBHI3,1.0
513,513,E8,E8-mGAM,AA-AA-mGAM,A2-e003Coalescence-Inoculumn-mGAM,False,mGAM,E8-AA-AA-mGAM-mGAM,mGAM,AA-AA,7,E8-e003Coalescence-mGAM-p7_S149,AA-AA-mGAM-mGAM,False,1,E8-AA-AA-mGAM-mGAM7,1.0
514,514,E9,E9-mGAM,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,False,mGAM,E9-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,7,E9-e003Coalescence-mGAM-p7_S150,AA-AC/PP-mGAM-mGAM,False,1,E9-AA-AC/PP-mGAM-mGAM7,0.0
515,515,G9,G9-mBHI,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,False,mBHI,G9-AC/PP-AE-mGAM-mBHI,mGAM,AC/PP-AE,5,G9-e003Coalescence-mBHI-p5_S30,AC/PP-AE-mGAM-mBHI,False,1,G9-AC/PP-AE-mGAM-mBHI5,0.0
516,516,F11,F11-mBHI,AC/PP-AF-mGAM,B5-e003Coalescence-Inoculumn-mGAM,False,mBHI,F11-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,7,F111-e003Coalescence-mBHI-p7_S116,AC/PP-AF-mGAM-mBHI,False,1,F11-AC/PP-AF-mGAM-mBHI7,3.0
517,517,F5,F5-mBHI,AC/PP-AF-mBHI,B5-e003Coalescence-Inoculumn-mBHI,False,mBHI,F5-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,7,F5-e003Coalescence-mBHI-p7_S112,AC/PP-AF-mBHI-mBHI,False,1,F5-AC/PP-AF-mBHI-mBHI7,3.0
518,518,F4,F4-mGAM,AC/PP-AE-mBHI,B4-e003Coalescence-Inoculumn-mBHI,False,mGAM,F4-AC/PP-AE-mBHI-mGAM,mBHI,AC/PP-AE,7,F4-e003Coalescence-mGAM-p7_S159,AC/PP-AE-mBHI-mGAM,False,1,F4-AC/PP-AE-mBHI-mGAM7,2.0
519,519,F11,F11-mBHI,AC/PP-AF-mGAM,B5-e003Coalescence-Inoculumn-mGAM,False,mBHI,F11-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,3,F111-e003Coalescence-mBHI-p3_S120,AC/PP-AF-mGAM-mBHI,False,1,F11-AC/PP-AF-mGAM-mBHI3,3.0
520,520,H3,H3-mGAM,AC/PP-AF-mBHI,D3-e003Coalescence-Inoculumn-mBHI,False,mGAM,H3-AC/PP-AF-mBHI-mGAM,mBHI,AC/PP-AF,5,H3-e003Coalescence-mGAM-p5_S86,AC/PP-AF-mBHI-mGAM,False,1,H3-AC/PP-AF-mBHI-mGAM5,1.0
521,521,E4,E4-mBHI,AA-AE-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,E4-AA-AE-mBHI-mBHI,mBHI,AA-AE,7,E4-e003Coalescence-mBHI-p7_S99,AA-AE-mBHI-mBHI,False,1,E4-AA-AE-mBHI-mBHI7,3.0
522,522,H4,H4-mGAM,AE-AF-mBHI,D4-e003Coalescence-Inoculumn-mBHI,False,mGAM,H4-AE-AF-mBHI-mGAM,mBHI,AE-AF,5,H4-e003Coalescence-mGAM-p5_S87,AE-AF-mBHI-mGAM,False,1,H4-AE-AF-mBHI-mGAM5,3.0
523,523,E10,E10-mGAM,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mGAM,E10-AA-AE-mGAM-mGAM,mGAM,AA-AE,7,E100-e003Coalescence-mGAM-p7_S151,AA-AE-mGAM-mGAM,False,1,E10-AA-AE-mGAM-mGAM7,1.0
524,524,G9,G9-mGAM,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,False,mGAM,G9-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,3,G9-e003Coalescence-mGAM-p3_S178,AC/PP-AE-mGAM-mGAM,False,1,G9-AC/PP-AE-mGAM-mGAM3,0.0
525,525,H9,H9-mBHI,AC/PP-AF-mGAM,D3-e003Coalescence-Inoculumn-mGAM,False,mBHI,H9-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,7,H9-e003Coalescence-mBHI-p7_S138,AC/PP-AF-mGAM-mBHI,False,1,H9-AC/PP-AF-mGAM-mBHI7,0.0
526,526,H8,H8-mGAM,AA-AF-mGAM,D2-e003Coalescence-Inoculumn-mGAM,False,mGAM,H8-AA-AF-mGAM-mGAM,mGAM,AA-AF,7,H8-e003Coalescence-mGAM-p7_S185,AA-AF-mGAM-mGAM,False,1,H8-AA-AF-mGAM-mGAM7,3.0
527,527,G2,G2-mGAM,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,G2-AA-AE-mBHI-mGAM,mBHI,AA-AE,3,G2-e003Coalescence-mGAM-p3_S81,AA-AE-mBHI-mGAM,False,1,G2-AA-AE-mBHI-mGAM3,3.0
528,528,F11,F11-mBHI,AC/PP-AF-mGAM,B5-e003Coalescence-Inoculumn-mGAM,False,mBHI,F11-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,5,F111-e003Coalescence-mBHI-p5_S20,AC/PP-AF-mGAM-mBHI,False,1,F11-AC/PP-AF-mGAM-mBHI5,3.0
529,529,F8,F8-mBHI,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mBHI,F8-AA-AC/PP-mGAM-mBHI,mGAM,AA-AC/PP,5,F8-e003Coalescence-mBHI-p5_S17,AA-AC/PP-mGAM-mBHI,False,1,F8-AA-AC/PP-mGAM-mBHI5,3.0
530,530,G10,G10-mBHI,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,False,mBHI,G10-AE-AE-mGAM-mBHI,mGAM,AE-AE,7,G100-e003Coalescence-mBHI-p7_S127,AE-AE-mGAM-mBHI,False,1,G10-AE-AE-mGAM-mBHI7,0.0
531,531,E5,E5-mGAM,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,False,mGAM,E5-AA-AF-mBHI-mGAM,mBHI,AA-AF,5,E5-e003Coalescence-mGAM-p5_S52,AA-AF-mBHI-mGAM,False,1,E5-AA-AF-mBHI-mGAM5,2.0
532,532,A4,A4-mBHI,AA-AE-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,A4-AA-AE-mBHI-mBHI,mBHI,AA-AE,0,A4-e003Coalescence-mBHI-inoculumn-redo,AA-AE-mBHI-mBHI,False,1,A4-AA-AE-mBHI-mBHI0,0.0
533,533,D3,D3-mBHI,AC/PP-AF-mBHI,D3-e003Coalescence-Inoculumn-mBHI,True,mBHI,D3-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,0,D3-e003Coalescence-Inoculumn-mBHI,AC/PP-AF-mBHI-mBHI,False,1,D3-AC/PP-AF-mBHI-mBHI0,0.0
534,534,C4,C4-mBHI,AE-AE-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,C4-AE-AE-mBHI-mBHI,mBHI,AE-AE,0,C4-e003Coalescence-mBHI-inoculumn-redo,AE-AE-mBHI-mBHI,False,1,C4-AE-AE-mBHI-mBHI0,0.0
535,535,A2,A2-mGAM,AA-AA-mGAM,A2-e003Coalescence-Inoculumn-mGAM,True,mGAM,A2-AA-AA-mGAM-mGAM,mGAM,AA-AA,0,A2-e003Coalescence-Inoculumn-mGAM,AA-AA-mGAM-mGAM,False,1,A2-AA-AA-mGAM-mGAM0,0.0
536,536,B5,B5-mGAM,AC/PP-AF-mGAM,B5-e003Coalescence-Inoculumn-mGAM,True,mGAM,B5-AC/PP-AF-mGAM-mGAM,mGAM,AC/PP-AF,0,B5-e003Coalescence-Inoculumn-mGAM,AC/PP-AF-mGAM-mGAM,False,1,B5-AC/PP-AF-mGAM-mGAM0,0.0
537,537,B5,B5-mBHI,AC/PP-AF-mBHI,B5-e003Coalescence-Inoculumn-mBHI,True,mBHI,B5-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,0,B5-e003Coalescence-Inoculumn-mBHI,AC/PP-AF-mBHI-mBHI,False,1,B5-AC/PP-AF-mBHI-mBHI0,0.0
538,538,D5,D5-mGAM,AF-AF-mGAM,D5-e003Coalescence-Inoculumn-mGAM,True,mGAM,D5-AF-AF-mGAM-mGAM,mGAM,AF-AF,0,D5-e003Coalescence-Inoculumn-mGAM,AF-AF-mGAM-mGAM,False,1,D5-AF-AF-mGAM-mGAM0,0.0
539,539,C5,C5-mBHI,AE-AF-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,C5-AE-AF-mBHI-mBHI,mBHI,AE-AF,0,C5-e003Coalescence-mBHI-inoculumn-redo,AE-AF-mBHI-mBHI,False,1,C5-AE-AF-mBHI-mBHI0,0.0
540,540,B2,B2-mGAM,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,True,mGAM,B2-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,0,B2-e003Coalescence-Inoculumn-mGAM,AA-AC/PP-mGAM-mGAM,False,1,B2-AA-AC/PP-mGAM-mGAM0,0.0
541,541,A3,A3-mBHI,AA-AC/PP-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,A3-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,0,A3-e003Coalescence-mBHI-inoculumn-redo,AA-AC/PP-mBHI-mBHI,False,1,A3-AA-AC/PP-mBHI-mBHI0,0.0
542,542,A3,A3-mGAM,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,True,mGAM,A3-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,0,A3-e003Coalescence-Inoculumn-mGAM,AA-AC/PP-mGAM-mGAM,False,1,A3-AA-AC/PP-mGAM-mGAM0,0.0
543,543,A2,A2-mBHI,AA-AA-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,A2-AA-AA-mBHI-mBHI,mBHI,AA-AA,0,A2-e003Coalescence-Inoculumn-mBHI,AA-AA-mBHI-mBHI,False,1,A2-AA-AA-mBHI-mBHI0,0.0
544,544,D5,D5-mBHI,AF-AF-mBHI,D5-e003Coalescence-Inoculumn-mBHI,True,mBHI,D5-AF-AF-mBHI-mBHI,mBHI,AF-AF,0,D5-e003Coalescence-Inoculumn-mBHI,AF-AF-mBHI-mBHI,False,1,D5-AF-AF-mBHI-mBHI0,0.0
545,545,B3,B3-mBHI,AC/PP-AC/PP-mBHI,B3-e003Coalescence-Inoculumn-mBHI,True,mBHI,B3-AC/PP-AC/PP-mBHI-mBHI,mBHI,AC/PP-AC/PP,0,B3-e003Coalescence-Inoculumn-mBHI,AC/PP-AC/PP-mBHI-mBHI,False,1,B3-AC/PP-AC/PP-mBHI-mBHI0,0.0
546,546,A5,A5-mBHI,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,True,mBHI,A5-AA-AF-mBHI-mBHI,mBHI,AA-AF,0,A5-e003Coalescence-mBHI-inoculumn-redo,AA-AF-mBHI-mBHI,False,1,A5-AA-AF-mBHI-mBHI0,0.0
547,547,C3,C3-mGAM,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,True,mGAM,C3-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,0,C3-e003Coalescence-Inoculumn-mGAM,AC/PP-AE-mGAM-mGAM,False,1,C3-AC/PP-AE-mGAM-mGAM0,0.0
548,548,D4,D4-mBHI,AE-AF-mBHI,D4-e003Coalescence-Inoculumn-mBHI,True,mBHI,D4-AE-AF-mBHI-mBHI,mBHI,AE-AF,0,D4-e003Coalescence-Inoculumn-mBHI,AE-AF-mBHI-mBHI,False,1,D4-AE-AF-mBHI-mBHI0,0.0
549,549,C2,C2-mGAM,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,True,mGAM,C2-AA-AE-mGAM-mGAM,mGAM,AA-AE,0,C2-e003Coalescence-Inoculumn-mGAM,AA-AE-mGAM-mGAM,False,1,C2-AA-AE-mGAM-mGAM0,0.0
550,550,B3,B3-mGAM,AC/PP-AC/PP-mGAM,B3-e003Coalescence-Inoculumn-mGAM,True,mGAM,B3-AC/PP-AC/PP-mGAM-mGAM,mGAM,AC/PP-AC/PP,0,B3-e003Coalescence-Inoculumn-mGAM,AC/PP-AC/PP-mGAM-mGAM,False,1,B3-AC/PP-AC/PP-mGAM-mGAM0,0.0
551,551,D2,D2-mBHI,AA-AF-mBHI,D2-e003Coalescence-Inoculumn-mBHI,True,mBHI,D2-AA-AF-mBHI-mBHI,mBHI,AA-AF,0,D2-e003Coalescence-Inoculumn-mBHI,AA-AF-mBHI-mBHI,False,1,D2-AA-AF-mBHI-mBHI0,0.0
552,552,B4,B4-mGAM,AC/PP-AE-mGAM,B4-e003Coalescence-Inoculumn-mGAM,True,mGAM,B4-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,0,B4-e003Coalescence-Inoculumn-mGAM,AC/PP-AE-mGAM-mGAM,False,1,B4-AC/PP-AE-mGAM-mGAM0,0.0
553,553,C4,C4-mGAM,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,True,mGAM,C4-AE-AE-mGAM-mGAM,mGAM,AE-AE,0,C4-e003Coalescence-Inoculumn-mGAM,AE-AE-mGAM-mGAM,False,1,C4-AE-AE-mGAM-mGAM0,0.0
554,554,C2,C2-mBHI,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,C2-AA-AE-mBHI-mBHI,mBHI,AA-AE,0,C2-e003Coalescence-mBHI-inoculumn-redo,AA-AE-mBHI-mBHI,False,1,C2-AA-AE-mBHI-mBHI0,0.0
555,555,B2,B2-mBHI,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,True,mBHI,B2-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,0,B2-e003Coalescence-Inoculumn-mBHI,AA-AC/PP-mBHI-mBHI,False,1,B2-AA-AC/PP-mBHI-mBHI0,0.0
556,556,A5,A5-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,True,mGAM,A5-AA-AF-mGAM-mGAM,mGAM,AA-AF,0,A5-e003Coalescence-Inoculumn-mGAM,AA-AF-mGAM-mGAM,False,1,A5-AA-AF-mGAM-mGAM0,0.0
557,557,D4,D4-mGAM,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,True,mGAM,D4-AE-AF-mGAM-mGAM,mGAM,AE-AF,0,D4-e003Coalescence-Inoculumn-mGAM,AE-AF-mGAM-mGAM,False,1,D4-AE-AF-mGAM-mGAM0,0.0
558,558,C3,C3-mBHI,AC/PP-AE-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,C3-AC/PP-AE-mBHI-mBHI,mBHI,AC/PP-AE,0,C3-e003Coalescence-mBHI-inoculumn-redo,AC/PP-AE-mBHI-mBHI,False,1,C3-AC/PP-AE-mBHI-mBHI0,0.0
559,559,A2,A2-mBHI,AA-AA-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,A2-AA-AA-mBHI-mBHI,mBHI,AA-AA,0,A2-e003Coalescence-mBHI-inoculumn-redo,AA-AA-mBHI-mBHI,False,1,A2-AA-AA-mBHI-mBHI0,0.0
560,560,B4,B4-mBHI,AC/PP-AE-mBHI,B4-e003Coalescence-Inoculumn-mBHI,True,mBHI,B4-AC/PP-AE-mBHI-mBHI,mBHI,AC/PP-AE,0,B4-e003Coalescence-Inoculumn-mBHI,AC/PP-AE-mBHI-mBHI,False,1,B4-AC/PP-AE-mBHI-mBHI0,0.0
561,561,D2,D2-mGAM,AA-AF-mGAM,D2-e003Coalescence-Inoculumn-mGAM,True,mGAM,D2-AA-AF-mGAM-mGAM,mGAM,AA-AF,0,D2-e003Coalescence-Inoculumn-mGAM,AA-AF-mGAM-mGAM,False,1,D2-AA-AF-mGAM-mGAM0,0.0
562,562,D3,D3-mGAM,AC/PP-AF-mGAM,D3-e003Coalescence-Inoculumn-mGAM,True,mGAM,D3-AC/PP-AF-mGAM-mGAM,mGAM,AC/PP-AF,0,D3-e003Coalescence-Inoculumn-mGAM,AC/PP-AF-mGAM-mGAM,False,1,D3-AC/PP-AF-mGAM-mGAM0,0.0
563,563,C5,C5-mGAM,AE-AF-mGAM,C5-e003Coalescence-Inoculumn-mGAM,True,mGAM,C5-AE-AF-mGAM-mGAM,mGAM,AE-AF,0,C5-e003Coalescence-Inoculumn-mGAM,AE-AF-mGAM-mGAM,False,1,C5-AE-AF-mGAM-mGAM0,0.0
564,564,A4,A4-mGAM,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,True,mGAM,A4-AA-AE-mGAM-mGAM,mGAM,AA-AE,0,A4-e003Coalescence-Inoculumn-mGAM,AA-AE-mGAM-mGAM,False,1,A4-AA-AE-mGAM-mGAM0,0.0
565,565,A5,A5-mBHI,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,True,mBHI,A5-AA-AF-mBHI-mBHI,mBHI,AA-AF,0,A5-e003Coalescence-Inoculumn-mBHI,AA-AF-mBHI-mBHI,False,1,A5-AA-AF-mBHI-mBHI0,0.0
566,566,B10,B10-mGAM,AC/PP-AE-mGAM,B4-e003Coalescence-Inoculumn-mGAM,False,mGAM,B10-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,1,B10-e003Coalescence-mGAM-p1_S769,AC/PP-AE-mGAM-mGAM,False,1,B10-AC/PP-AE-mGAM-mGAM1,2.0
567,567,C2,C2-mBHI,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,C2-AA-AE-mBHI-mBHI,mBHI,AA-AE,1,C2-e003Coalescence-mBHI-p1_S718,AA-AE-mBHI-mBHI,False,1,C2-AA-AE-mBHI-mBHI1,1.0
568,568,B3,B3-mGAM,AC/PP-AC/PP-mBHI,B3-e003Coalescence-Inoculumn-mBHI,False,mGAM,B3-AC/PP-AC/PP-mBHI-mGAM,mBHI,AC/PP-AC/PP,1,B3-e003Coalescence-mGAM-p1_S729,AC/PP-AC/PP-mBHI-mGAM,False,1,B3-AC/PP-AC/PP-mBHI-mGAM1,0.0
569,569,G5,G5-mBHI,AE-AF-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,G5-AE-AF-mBHI-mBHI,mBHI,AE-AF,1,G5-e003Coalescence-mBHI-p1_S806,AE-AF-mBHI-mBHI,False,1,G5-AE-AF-mBHI-mBHI1,2.0
570,570,G10,G10-mBHI,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,False,mBHI,G10-AE-AE-mGAM-mBHI,mGAM,AE-AE,1,G10-e003Coalescence-mBHI-p1_S830,AE-AE-mGAM-mBHI,False,1,G10-AE-AE-mGAM-mBHI1,0.0
571,571,D10,D10-mGAM,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,False,mGAM,D10-AE-AF-mGAM-mGAM,mGAM,AE-AF,1,D10-e003Coalescence-mGAM-p1_S771,AE-AF-mGAM-mGAM,False,1,D10-AE-AF-mGAM-mGAM1,3.0
572,572,G11,G11-mBHI,AE-AF-mGAM,C5-e003Coalescence-Inoculumn-mGAM,False,mBHI,G11-AE-AF-mGAM-mBHI,mGAM,AE-AF,1,G11-e003Coalescence-mBHI-p1_S838,AE-AF-mGAM-mBHI,False,1,G11-AE-AF-mGAM-mBHI1,1.0
573,573,G8,G8-mBHI,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,False,mBHI,G8-AA-AE-mGAM-mBHI,mGAM,AA-AE,1,G8-e003Coalescence-mBHI-p1_S814,AA-AE-mGAM-mBHI,False,1,G8-AA-AE-mGAM-mBHI1,3.0
574,574,B8,B8-mBHI,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mBHI,B8-AA-AC/PP-mGAM-mBHI,mGAM,AA-AC/PP,1,B8-e003Coalescence-mBHI-p1_S749,AA-AC/PP-mGAM-mBHI,False,1,B8-AA-AC/PP-mGAM-mBHI1,2.0
575,575,E4,E4-mBHI,AA-AE-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,E4-AA-AE-mBHI-mBHI,mBHI,AA-AE,1,E4-e003Coalescence-mBHI-p1_S796,AA-AE-mBHI-mBHI,False,1,E4-AA-AE-mBHI-mBHI1,3.0
576,576,E11,E11-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mGAM,E11-AA-AF-mGAM-mGAM,mGAM,AA-AF,1,E11-e003Coalescence-mGAM-p1_S840,AA-AF-mGAM-mGAM,False,1,E11-AA-AF-mGAM-mGAM1,2.0
577,577,G5,G5-mGAM,AE-AF-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,G5-AE-AF-mBHI-mGAM,mBHI,AE-AF,1,G5-e003Coalescence-mGAM-p1_S810,AE-AF-mBHI-mGAM,False,1,G5-AE-AF-mBHI-mGAM1,2.0
578,578,B5,B5-mBHI,AC/PP-AF-mBHI,B5-e003Coalescence-Inoculumn-mBHI,False,mBHI,B5-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,1,B5-e003Coalescence-mBHI-p1_S741,AC/PP-AF-mBHI-mBHI,False,1,B5-AC/PP-AF-mBHI-mBHI1,2.0
579,579,E3,E3-mBHI,AA-AC/PP-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,E3-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,1,E3-e003Coalescence-mBHI-p1_S788,AA-AC/PP-mBHI-mBHI,False,1,E3-AA-AC/PP-mBHI-mBHI1,1.0
580,580,D2,D2-mBHI,AA-AF-mBHI,D2-e003Coalescence-Inoculumn-mBHI,False,mBHI,D2-AA-AF-mBHI-mBHI,mBHI,AA-AF,1,D2-e003Coalescence-mBHI-p1_S719,AA-AF-mBHI-mBHI,False,1,D2-AA-AF-mBHI-mBHI1,1.0
581,581,G4,G4-mGAM,AE-AE-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,G4-AE-AE-mBHI-mGAM,mBHI,AE-AE,1,G4-e003Coalescence-mGAM-p1_S802,AE-AE-mBHI-mGAM,False,1,G4-AE-AE-mBHI-mGAM1,1.0
582,582,B9,B9-mGAM,AC/PP-AC/PP-mGAM,B3-e003Coalescence-Inoculumn-mGAM,False,mGAM,B9-AC/PP-AC/PP-mGAM-mGAM,mGAM,AC/PP-AC/PP,1,B9-e003Coalescence-mGAM-p1_S761,AC/PP-AC/PP-mGAM-mGAM,False,1,B9-AC/PP-AC/PP-mGAM-mGAM1,0.0
583,583,H10,H10-mGAM,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,False,mGAM,H10-AE-AF-mGAM-mGAM,mGAM,AE-AF,1,H10-e003Coalescence-mGAM-p1_S835,AE-AF-mGAM-mGAM,False,1,H10-AE-AF-mGAM-mGAM1,2.0
584,584,E9,E9-mBHI,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,False,mBHI,E9-AA-AC/PP-mGAM-mBHI,mGAM,AA-AC/PP,1,E9-e003Coalescence-mBHI-p1_S820,AA-AC/PP-mGAM-mBHI,False,1,E9-AA-AC/PP-mGAM-mBHI1,0.0
585,585,F8,F8-mGAM,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mGAM,F8-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,1,F8-e003Coalescence-mGAM-p1_S817,AA-AC/PP-mGAM-mGAM,False,1,F8-AA-AC/PP-mGAM-mGAM1,3.0
586,586,A5,A5-mBHI,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,False,mBHI,A5-AA-AF-mBHI-mBHI,mBHI,AA-AF,1,A5-e003Coalescence-mBHI-p1_S740,AA-AF-mBHI-mBHI,False,1,A5-AA-AF-mBHI-mBHI1,0.0
